0.5910567168037302 0.4472168821105038 0.5944047727926323 0.8960845830274697 0.49678136620304303 0.5005124653552369 0.30445522212915643 
0.8381141229482869 3.6325111170343836E-4 0.6975282860291214 0.19209117466462455 0.2060423609206063 0.9059199751920011 0.5992957933871774 
0.5164918138033026 0.02150890384884363 0.4041155699339497 0.8980688632996747 0.49383967952287017 0.10272581030577185 0.6019832641735153 
0.9996956000806446 0.02364617390912876 0.40311780261808194 0.6926683412007555 0.5992780890701119 0.5025287130117958 0.60802044586185 
0.587634314258583 0.48907610532969864 0.5944047727926323 0.8960845830274697 0.4953020996138407 0.5005124653552369 0.30416191943536364 
0.03518393070111281 0.0017244019782197 0.4005390695393112 0.5007038019927403 0.7944246613375587 0.704466433514225 0.7009097350395594 
0.9871038697991351 5.178412321008713E-6 0.292219669933372 0.1829915563328341 0.7038778143795464 0.903950970995208 0.6956751682268713 
0.9940458517227625 6.934526111608059E-5 0.2084470775360917 0.017383650658574334 0.598582871193075 0.4969098547014428 0.8900036809821912 
0.997343651907606 5.178412321008713E-6 0.8832814730925299 0.19832618294266807 0.7822251468514968 0.7198022809161724 0.6651132430589675 
0.9983007642620065 8.86854786864087E-5 0.2084470775360917 0.7218102096164885 0.5999418363194328 0.4970292755836655 0.8900036809821912 
0.9983530573904535 6.820657819983558E-4 0.4035869551055456 0.6929753609676282 0.7945607072077607 0.5032654115249512 0.6078630475045914 
0.9098085206600318 0.9995693271281444 0.5944047727926323 0.8960845830274697 0.49564691517796056 0.5005124653552369 0.2945718058379687 
0.9996956000806446 0.16386233460106386 0.40311780261808194 0.6926683412007555 0.5992780890701119 0.5025287130117958 0.60802044586185 
0.023767273925748622 0.9992636832703274 0.19893676183859565 0.6940550742581383 0.5986942334404035 0.49799379983819025 0.8008583552076947 
0.9999968520896562 5.957201555516751E-5 0.5975727673640557 0.7868108728793242 0.6903766558466655 0.0740046555829399 0.2734412741815821 
0.007185672220190948 0.980397892390523 0.5968647048384419 0.49940650805756637 0.6028504791280659 0.7091610994714725 0.29270445172195597 
0.9999927580452018 0.9990097409952682 0.6563160196594519 0.8980683641954187 0.4399218613330168 0.7667040845900489 0.5933343396195186 
0.023227253390821996 0.011231241097904354 0.1972764606360232 0.6940550742581383 0.5986942334404035 0.49799379983819025 0.8008583552076947 
0.587634314258583 0.9813638251732585 0.6939992028980985 0.8960845830274697 0.498337511351641 0.5005124653552369 0.3035465654324397 
0.999998268850293 0.04948464178529194 0.19598479274019226 0.7868108728793242 0.29216793711108136 0.0740046555829399 0.6952506274747856 
0.9996045264862453 0.9999274153587131 0.6079010840947952 0.2064833145188193 0.19406923110798024 0.9055409131777815 0.8080274563123577 
0.9999972946542264 0.9971782136013316 0.40311780261808194 0.6926683412007555 0.6268680236560215 0.5025287130117958 0.3765598904075199 
0.9998896404466757 0.9702135867218148 0.20551247901135677 0.8013469658652881 0.6980646109708297 0.4970718080662957 0.6969341172604342 
0.9999980006373024 0.0022008226759009397 0.4289786043672755 0.8973817221551541 0.2054437957410079 0.6941430649014878 0.30448692155441937 
8.549565464699427E-6 8.721829304029292E-4 0.3971146611876357 0.6932916876567157 0.770760354169426 0.5027121643021911 0.6068680592331732 
0.9983530573904535 0.0017922362095298267 0.4031084181288711 0.6929753609676282 0.7070131217566614 0.5025263218701342 0.6080151275818626 
0.9996956000806446 0.1547781800398532 0.4035963395947564 0.6926683412007555 0.6021052128278618 0.5032678026666128 0.6078683657845787 
0.9876909140793794 0.011231241097904354 0.1972764606360232 0.20176331385688526 0.5986942334404035 0.49940315910142724 0.8008583552076947 
0.006350331835487111 2.505396921817527E-4 0.4005390695393112 0.2062781138933176 0.7944246613375587 0.8081597978799544 0.5958212921598204 
0.9999972868017433 1.2894062567633813E-4 0.20860417733234082 0.6978145182658185 0.528902453906507 0.5858302470639168 0.6186418435841614 
0.7583872635212616 0.4162843732757296 0.5948595548575379 0.39646212121675406 0.6903872403225713 0.6993725198661367 0.30447574477219586 
