0.006903809736864552 0.011449687412486642 0.15564416978084783 0.20288839926156343 0.9928231124784281 0.18749423786323027 0.7807995399560217 0.3555998960961143 0.9344607580119026 0.7315065324262037 0.14908476606286825 0.7170201873338213 
0.4440819157779295 0.9250150871416087 0.5217034254564858 0.4687438418705205 0.4457785568532433 0.494283345404323 0.49112329853401654 0.48970871054935894 0.4768523775560583 0.5382301014741159 0.4797931351010352 0.4828922879929104 
0.07545468743577621 0.99886104741437 0.3408150812498414 0.34190296490474037 0.14073797011767863 0.1495407482525165 0.9370084706903619 0.11197871104716617 0.02086616075602299 0.06253244149494508 0.9317712706261722 0.7453355968521692 
0.02584959201657433 0.008456186671402466 0.7766183392008899 0.0588169940075578 0.16217396383238314 0.40218004687452824 0.02767409026671197 0.8467356107626356 0.5152221170283544 0.96593899226776 0.6255698922123217 0.916746256997544 
0.25155481779197497 0.9995930589008747 0.6296084392029663 0.813648978110127 0.8961649313005987 0.9888102789104818 0.7622812588617438 0.2635871065986143 0.5057551911247758 0.8838849427582415 0.8607475265798649 0.022799306635659766 
0.2136803111206912 0.9989168465113776 0.5586595546299957 0.9280587845345303 0.8616232124793224 0.40970025066920246 0.33488464729075784 0.6791659763167038 0.6783791568608728 0.9732166857942139 0.9655017870545715 0.895420912072253 
0.03354819896177319 0.8959528797906346 0.5226287428856893 0.4946736081500737 0.5103903509472478 0.47898044829823444 0.42687063941316833 0.5068625929965302 0.4895228258613229 0.5002360826191022 0.4975120022575381 0.49776813774297346 
0.5770477187692103 0.8547368696903059 0.5711984461014099 0.49204854908213996 0.5022288772120915 0.49464248670919025 0.48571785707748694 0.5061456578264072 0.47795974594039614 0.5325302142618165 0.4994545500015759 0.44624763453892 
0.059108841249134216 0.11354827106663577 0.48060696190988095 0.49474448931598286 0.4538043534386891 0.47976881056397996 0.49088649058598227 0.5056837140485454 0.4737817207871677 0.541578237121791 0.4817084673738127 0.507512712930938 
0.01305420184895459 0.6119847748909929 0.5221605567022524 0.49167340846764906 0.5073187833688803 0.4940783316434475 0.4916250811559715 0.4900457600148173 0.4885436075305697 0.49684511204003623 0.5263721314103251 0.4961702930621041 
0.171939728794534 0.5512042892187429 0.522700570411111 0.4924984235253777 0.5343868857545881 0.49387084621297095 0.5137508407359104 0.46416201602205226 0.47953013583373205 0.49687083902989515 0.47913868958474437 0.5050102524715169 
0.12429501174906354 0.1174788136575747 0.5432063898058462 0.49139731704946327 0.5189422002658963 0.5629012357799045 0.5179471347124408 0.46612427211948526 0.4772945710949122 0.5032457538054252 0.4795769437393649 0.5176944199648542 
